STOP_ID,STOP_NAME,STOP_TYPE,STOP_CENTER,STOP_ADMIN,STOP_REMARK,STOP_SHORTNAME,STOP_OLDID,STOP_SERVICEID,STOP_X,STOP_Y,STOP_ANGLE,STOP_IN_DISTANCE,STOP_OUT_DISTANCE,LINK_ID,STOP_LINK_X,STOP_LINK_Y,STOP_LINK_SEQNO,STOP_LINK_LENGTH,STOP_REVISIONNO,DR_CODE,STOP_INFO,STOP_ENAME,STOP_LINE_NUM
193064024,호수공원축구장,8,0,울산광역시,보현사입구 방면,호수공원축구장,,64024,229121.2929,224469.262,80,70,30,1930234700,229120.5454,224473.098,2,512.8,945,0,2,Lake Park soccer field,17
193064025,선암호수노인복지관,8,0,울산광역시,종점,선암호수노인복지관,,64025,228948.3799,224228.2123,0,70,30,1930234800,228954.3855,224232.2539,3,1450,945,0,2,Lake Park Seniors Welfare Center,11
193064026,선암호수노인복지관,8,0,울산광역시,호수공원축구장 방면,선암호수노인복지관,,64026,228959.3074,224217.2847,27,70,30,1930234700,228954.3944,224219.1114,1,173.3,945,0,2,Lake Park Seniors Welfare Center,4
193064101,청솔초등학교,8,0,울산광역시,롯데백화점후문앞 방면,청솔초등학교,0,40899,228729.8281,226205.1415,100,70,30,1930066400,228729.8565,226208.2266,1,77.2,962,3114056000,0,Chong sol E. S.,7
193064102,이진빌라,8,0,울산광역시,,이진빌라,0,40925,228830.7586,226216.3092,290,70,30,1930065900,228829.8408,226212.7205,1,95.2,916,3114056000,0,Ijin Villa,2
193064103,우방아파트,8,0,울산광역시,,우방아파트,0,64103,229148.4294,226203.3021,100,70,30,1930065100,229147.6014,226205.7732,1,79,916,3114056000,0,Woobang Apt.,7
193064105,신정현대홈타운앞,8,0,울산광역시,,신정현대홈타운앞,0,64105,229332.9058,226146.8385,135,70,30,1930061200,229334.4998,226148.7363,1,8.7,916,3114056000,0,Sinjeong Hyundai hometown,9
193064111,목련아파트앞,8,0,울산광역시,신정현대홈106동 방면,목련아파트앞,0,64101,227258.9022,227003.5136,110,70,30,1930116100,227259.6681,227004.4975,1,195.9,916,3114051000,0,Mokryeon Apt.,4
193064112,목련아파트앞,8,0,울산광역시,옥동중학교 방면,목련아파트앞,0,64102,227265.9697,227008.7578,290,70,30,1930116200,227264.9281,227007.0688,2,234.1,916,3114051000,0,Mokryeon Apt.,12
193064113,평화시장,8,0,울산광역시,신정현대홈106동 방면,평화시장,0,40881,227459.3706,226906.8698,100,70,30,1930116100,227459.9151,226908.4383,2,420.3,916,3114051000,0,Pyeonghwa Market,8
193064201,롯데마트,8,0,울산광역시,,롯데마트,0,64201,228729.5892,226366.4067,160,70,30,1930072200,228731.2869,226366.8315,1,11.6,916,3114056000,0,Lotte Mart,3
193064301,미소지움아파트,8,0,울산광역시,,미소지움아파트,0,64301,229062.1905,226079.4396,75,70,30,1930221400,229061.5525,226081.0338,1,232.2,916,3114056000,0,Misozium Apt.,10
193064302,미소지움아파트,8,0,울산광역시,,미소지움아파트,0,64302,229058.6672,226091.8649,260,70,30,1930221500,229059.5749,226089.9745,1,121.6,916,3114056000,0,Misozium Apt.,19
193064303,신정현대홈타운4단지,8,0,울산광역시,,신정현대홈타운4단지,0,64303,229259.0594,226069.9149,310,70,30,1930057700,229257.1645,226066.7406,1,85.4,916,3114056000,0,Sinjeong Hyundai hometown 4-danji,7
193064304,신정현대홈타운4단지,8,0,울산광역시,,신정현대홈타운4단지,0,64304,229247.6892,226054.6886,135,70,30,1930057800,229250.5887,226059.7807,1,52.8,916,3114056000,0,Sinjeong Hyundai hometown 4-danji,16
193064305,신정현대홈(가상),9,0,울산광역시,,신정현대홈(가상),,0,229442.6925,225964.7345,300,70,30,1930055800,229397.5467,225986.2001,2,129,922,0,2,,17
193064306,신정현대홈106동,8,0,울산광역시,,신정현대홈106동,0,64306,229463.6966,225955.661,310,70,30,1930055800,229459.3281,225950.3876,1,57.5,922,3114056000,0,Sinjeong Hyundai hometown 106dong,19
193064307,동서그린아파트앞,8,0,울산광역시,,동서그린아파트앞,0,64307,229653.6253,225897.8881,92,70,30,1930055400,229653.6328,225899.4599,1,147.1,916,3114056000,0,Dongseo Green Apt.,1
193064308,동서그린아파트,8,0,울산광역시,,동서그린아파트,0,64308,229744.6599,225905.2713,270,70,30,1930054300,229744.7791,225902.4436,1,231.1,916,3114056000,0,Dongseo Green Apt.,10
193064402,대현동주민센터앞,8,0,울산광역시,공업탑R 방면,대현동주민센터앞,0,64402,229707.6533,225594.9826,270,70,30,1930050600,229707.7545,225589.3351,1,329.1,916,3114062000,0,Daehyeondong Community Center,5
193064501,동부아파트204동,8,0,울산광역시,,동부아파트204동,0,64501,229009.4959,225338.9493,108,70,30,1930045500,229009.8765,225339.8709,1,6.2,916,3114062000,0,Dongbu Apt. 204dong,13
193064502,동부아파트204동,8,0,울산광역시,,동부아파트204동,0,64502,229014.6052,225345.9911,310,70,30,1930045600,229013.9716,225344.6806,2,402.2,916,3114062000,0,Dongbu Apt. 204dong,11
193064503,동부아파트104동,8,0,울산광역시,,동부아파트104동,0,64503,229181.8367,225276.7644,108,70,30,1930045500,229182.7636,225278.3729,2,189.7,916,3114063500,0,Dongbu Apt. 104dong,15
193064504,동부아파트104동,8,0,울산광역시,,동부아파트104동,0,64504,229198.4347,225279.6006,310,70,30,1930045600,229198.1208,225277.9731,1,206.4,916,3114063500,0,Dongbu Apt. 104dong,2
193064601,남부초등학교,8,0,울산광역시,,남부초등학교,0,64601,229060.0129,225023.1139,80,70,30,1930042902,229059.4195,225026.4089,1,100.9,916,3114063500,0,Nambu Elem. School,5
193064602,남부초등학교,8,0,울산광역시,,남부초등학교,0,64602,229057.1177,225035.1604,260,70,30,1930042802,229057.3883,225032.5706,1,19,916,3114063500,0,Nambu Elem. School,19
193064701,대공원,8,0,울산광역시,,대공원,0,64701,226629.7045,226161.4011,280,70,30,1930055001,226628.9099,226159.3941,1,41.4,916,3114060000,0,Grand Park,19
193064703,영남빌라,8,0,울산광역시,,영남빌라,0,64703,226814.7249,226104.6139,100,70,30,1930226200,226814.9714,226105.4279,1,152.3,916,3114060000,0,Yongnam Villa,17
193064704,영남빌라,8,0,울산광역시,,영남빌라,0,64704,226824.0212,226110.2159,280,70,30,1930226100,226823.7466,226109.4184,1,142.3,916,3114060000,0,Yongnam Villa,9
193064801,효성아파트,8,0,울산광역시,,효성아파트,0,64801,226996.0295,225919.2224,100,70,30,1930226600,226997.3948,225923.4225,1,54.3,916,3114060000,0,Hyoseong Apt.,15
193064802,효성아파트,8,0,울산광역시,,효성아파트,0,64802,226995.1191,225931.722,280,70,30,1930226500,226994.8063,225930.1282,1,132.5,916,3114060000,0,Hyoseong Apt.,5
193064803,올림푸스아파트4동,8,0,울산광역시,,올림푸스아파트4동,0,64803,227164.6057,225881.59,280,70,30,1930055003,227165.3503,225880.2472,1,26.8,916,3114052000,0,Olympus Apt. 4dong,19
193064805,올림푸스아파트1동,8,0,울산광역시,,올림푸스아파트1동,0,64805,227503.1238,225978.531,100,70,30,1930054701,227504.6533,225981.2812,1,342,916,3114052000,0,Olympus Apt. 1dong,18
193064807,금란유치원앞,8,0,울산광역시,,금란유치원앞,0,64807,227662.9477,225944.53,92,70,30,1930054701,227662.8491,225946.053,2,508.5,916,3114052000,0,Geumran Kindergarten,16
193064808,금란유치원앞,8,0,울산광역시,,금란유치원앞,0,64808,227691.3224,225955.5087,270,70,30,1930054802,227691.4916,225953.5012,2,273.1,916,3114052000,0,Geumran Kindergarten,5
193064810,울산대공원동문앞,8,0,울산광역시,,울산대공원동문앞,0,64810,227901.6821,226038.9694,240,70,30,1930054802,227904.1007,226035.3722,1,42.6,916,3114052000,0,Ulsan Grand Park East Gate,15
193064901,옥현중학교,8,0,울산광역시,강변그린빌 방면,옥현중학교,0,64901,223822.5403,227144.1672,290,70,30,1930118000,223820.0339,227141.0597,1,376.7,916,3114059000,0,Okhyeon M. S.,1
193064902,옥현중학교,8,0,울산광역시,,옥현중학교,0,64902,223809.7827,227133.0456,100,70,30,1930117900,223811.9732,227136.0001,1,97.1,916,3114059000,0,Okhyeon M. S.,18
193065001,문수중학교,7,0,울산광역시,,문수중학교,0,65001,223341.4063,226949.6481,257,70,30,1930116900,223344.7198,226945.7386,2,224.7,916,3114059000,0,Munsu M. S.,6
193065002,문수중학교,7,0,울산광역시,,문수중학교,0,65002,223316.3103,226912.5991,249,70,30,1930117000,223313.3767,226915.9356,1,75.8,916,3114059000,0,Munsu M. S.,16
193065003,옥현주공3단지,7,0,울산광역시,,옥현주공3단지,0,65003,223566.8551,227052.4705,280,70,30,1930125900,223569.4472,227049.6303,1,109.4,916,3114059000,0,Okhyeon Jugong 3-danji,2
193065004,옥현주공3단지,7,0,울산광역시,옥현중학교 방면,옥현주공3단지,0,65004,223501.976,227003.7083,249,70,30,1930117000,223499.4786,227008.9475,2,285.5,916,3114059000,0,Okhyeon Jugong 3-danji,19
193065005,옥현중학교,7,0,울산광역시,,옥현중학교,0,65005,223671.6871,227160.5489,220,70,30,1930132400,223674.1539,227158.5166,1,62.4,916,3114059000,0,Okhyeon M. S.,11
193065006,옥현중학교,7,0,울산광역시,,옥현중학교,0,65006,223690.9522,227160.379,40,70,30,1930132300,223688.3649,227161.7938,1,54.2,916,3114059000,0,Okhyeon M. S.,17
193065101,한라3.4차아파트,7,0,울산광역시,,한라3.4차아파트,0,65101,223257.4683,228537.0425,225,70,30,1930202001,223258.2062,228536.5296,1,28.8,916,3171025900,0,Halla 3.4-cha Apt.,11
193065102,한라3.4차아파트,7,0,울산광역시,,한라3.4차아파트,0,65102,223263.0584,228526.582,35,70,30,1930201901,223262.0997,228527.2525,1,12.2,916,3171025900,0,Halla 3.4-cha Apt.,4
193065103,한라2차아파트,7,0,울산광역시,,한라2차아파트,0,65103,223371.2769,228492.0925,315,70,30,1930201801,223370.1427,228490.7369,1,12.9,916,3171025900,0,Halla 2-cha Apt.,5
193065104,한라2차아파트,7,0,울산광역시,,한라2차아파트,0,65104,223362.864,228486.1035,135,70,30,1930201701,223364.9197,228488.7035,1,108.9,916,3171025900,0,Halla  2-cha Apt.,13
193065105,신세대아파트,7,0,울산광역시,,신세대아파트,0,65105,223489.0001,228398.6423,315,70,30,1930201802,223486.8526,228396.0762,1,76.8,916,3171025900,0,Sinsedae Apt.,12
193065106,신세대아파트,7,0,울산광역시,,신세대아파트,0,65106,223447.4859,228418.8523,135,70,30,1930201702,223449.6304,228420.9757,1,92.9,916,3171025900,0,Sinsedae Apt.,18
