MYBI_STOPID,MYBI_NAME,STOP_ID,STOP_X,STOP_Y,STOP_X2,STOP_Y2
3101016,성도아파트입구,195040305,230371.02362,241908.20859,129.3354667,35.67385
3101017,태화방직앞,195040303,230241.38081,242314.60184,129.33405,35.67751667
3101018,모화,195040301,230049.63096,242798.45439,129.33195,35.68188333
3101019,모화,195040302,230069.24771,242798.52071,129.3321667,35.68188333
3101020,태화방직앞,195040304,230253.39812,242329.43633,129.3341833,35.67765
3101021,성도아파트입구,195040306,230398.49348,241817.68892,129.3357667,35.67303333
3101022,메아리학교앞,195040310,230733.43842,240953.3922,129.3394333,35.66523333
3101023,이화마을,195040312,230733.30858,240555.80435,129.3394167,35.66165
3101024,화정마을,195040314,230905.60316,240047.85919,129.3413,35.65706667
3101025,약수마을,195040318,231073.92546,238955.54285,129.3431167,35.64721667
3101026,한라신천지타운.농협하나로마트앞,195025304,231570.85778,237583.30476,129.34855,35.63483333
3101027,신천,195025306,231771.27712,237262.24988,129.35075,35.63193333
3101028,시장2리,195025308,231806.17011,236792.66847,129.3511167,35.6277
3101029,농소중학교앞,195025310,232045.82785,236482.85543,129.35375,35.6249
3101030,차일마을,195025316,232388.97169,235539.13621,129.3575,35.61638333
3101031,농소공영차고지,195025318,232341.086,234949.404,129.35695,35.61107
3101032,원지마을입구,195025320,232143.07825,234635.8209,129.35475,35.60825
3101033,송정동,195040326,232177.45339,233898.10191,129.3551,35.6016
3101034,울산공항앞,195040328,232442.41747,232883.83529,129.3579833,35.59245
3101035,유림아파트앞,196024621,226843.41038,221239.3134,129.2958167,35.48766667
3101036,중리입구,196024617,226248.10936,221037.83722,129.28925,35.48586667
3101037,화정마을회관앞,196024613,225559.06072,221350.20482,129.2816667,35.4887
3101038,상정마을회관앞,196024611,224173.60613,221951.03981,129.2664167,35.49415
3101039,상정마을,196024609,223494.2069,222095.31693,129.2589333,35.49546667
3101040,반정마을,196024607,221926.30756,222588.76858,129.2416667,35.49995
3101041,쌍용하나빌리지,196024602,221588.74554,222103.46314,129.2379333,35.49558333
3101042,쌍용하나빌리지301,196024604,221621.21262,221809.52236,129.2382833,35.49293333
3101043,쌍용하나빌리지206,196024605,221675.18068,222005.66595,129.2388833,35.4947
3101044,쌍용하나빌리지,196024601,221560.0056,222108.94142,129.2376167,35.49563333
3101045,반정마을,196024608,221936.88665,222588.7945,129.2417833,35.49995
3101046,상정마을,196024610,223495.69306,222106.41591,129.25895,35.49556667
3101047,상정마을회관앞,196024612,224166.00878,221962.11439,129.2663333,35.49425
3101048,화정마을회관앞,196024614,225512.01079,221407.39566,129.28115,35.48921667
3101049,중리입구,196024618,226237.49767,221045.20211,129.2891333,35.48593333
3101050,유림아파트앞,196024622,226844.87793,221252.26134,129.2958333,35.48778333
3101051,노포동역,140000185,208602.98036,198510.69254,129.0945667,35.28313333
3101052,한라훼미리아파트앞,193031306,228364.93886,225042.24254,129.3127167,35.5219
3101053,삼일여고입구,193031308,228273.54885,224779.36693,129.3117,35.51953333
3101054,서광아파트입구,193031310,228083.50946,224153.7408,129.3095833,35.5139
3101055,개산입구,196015829,227397.71198,221483.2348,129.3019333,35.48985
3101056,개산,196015827,226588.73704,221944.94128,129.2930333,35.49403333
3101057,개산교앞,196015825,226468.80325,222103.61659,129.2917167,35.49546667
3101058,진곡교앞,196015823,225990.45339,222788.26263,129.2864667,35.50165
3101059,진곡회관앞,196015821,225876.22559,223070.85724,129.2852167,35.5042
3101060,진곡마을,196015819,225632.16501,223282.81182,129.2825333,35.50611667
3101061,진곡윗동네,196015817,225300.25806,223553.69788,129.2788833,35.50856667
3101062,만주곡,196015815,225029.24555,223684.22769,129.2759,35.50975
3101063,죽전교,196015813,224711.9681,224145.64308,129.2724167,35.51391667
3101064,죽전마을,196015811,224617.39482,224446.7993,129.2713833,35.51663333
3101065,농업기술센터,196015809,224127.32453,225092.68098,129.266,35.52246667
3101066,두현교앞,196015807,223793.08531,225147.2613,129.2623167,35.52296667
3101067,두현회관앞,196015805,223606.09788,225542.49164,129.2602667,35.52653333
3101068,두현회관앞,196015806,223615.21181,225525.87299,129.2603667,35.52638333
3101069,두현교앞,196015808,223812.73176,225147.31359,129.2625333,35.52296667
3101070,농업기술센터,196015810,224106.16318,225092.62393,129.2657667,35.52246667
3101071,죽전마을,196015812,224638.64825,224417.27153,129.2716167,35.51636667
3101072,죽전교,196015814,224717.98412,224154.90527,129.2724833,35.514
3101073,만주곡,196015816,225015.57054,223708.22926,129.27575,35.50996667
3101074,진곡윗동네,196015818,225307.79797,223562.96476,129.2789667,35.50865
3101075,진곡마을,196015820,225632.12264,223297.60483,129.2825333,35.50625
3101076,진곡회관앞,196015822,225886.79344,223074.5858,129.2853333,35.50423333
3101077,진곡교앞,196015824,226008.69569,222755.03026,129.2866667,35.50135
3101078,개산교앞,196015826,226477.83846,222116.58686,129.2918167,35.49558333
3101079,개산,196015828,226602.3585,221941.28374,129.2931833,35.494
3101080,개산입구,196015830,227397.67238,221496.17935,129.3019333,35.48996667
3101081,현대문화아파트앞,193023605,231072.54698,226340.13442,129.3426167,35.53351667
3101082,보람병원입구,193031713,230759.64369,227221.12403,129.3392,35.54146667
3101083,학남,192031709,230886.58978,228536.3501,129.34065,35.55331667
3101084,선암동,193040348,230741.65257,224099.60584,129.3388833,35.51333333
3101085,태광산업앞,193040350,230395.39748,223662.01255,129.33505,35.5094
3101086,명동마을,193040352,229989.70429,223803.03154,129.3305833,35.51068333
3101087,가압장입구,193040354,229465.71326,223601.57765,129.3248,35.50888333
3101088,상개동,193040356,228901.38161,223242.84367,129.3185667,35.50566667
3101089,SK공장앞,193040358,228181.15474,222915.0885,129.3106167,35.50273333
3101090,두왕다리,193040104,227815.21104,222431.30542,129.3065667,35.49838333
3101091,덕하역앞,196022102,227752.97713,222018.74408,129.3058667,35.49466667
3101092,덕하시장앞,196022104,227676.88622,221683.80536,129.3050167,35.49165
3101093,덕하종점,196024625,227235.21569,221207.211,129.3001333,35.48736667
3101094,덕하종점,196024626,227235.17071,221222.00397,129.3001333,35.4875
3101095,덕하시장앞,196022103,227679.7535,221733.74226,129.30505,35.4921
3101096,덕하역앞,196022101,227742.33097,222037.20222,129.30575,35.49483333
3101097,두왕다리,193040103,227786.65999,222372.04309,129.30625,35.49785
3101098,덕하검문소앞,196040101,227981.78133,222842.34459,129.3084167,35.50208333
3101099,SK공장앞,193040357,228215.87202,222933.69015,129.311,35.5029
3101100,상개동,193040355,228857.5557,223233.45555,129.3180833,35.50558333
3101101,가압장입구,193040353,229385.63504,223584.67158,129.3239167,35.50873333
3101102,명동마을,193040351,229973.00137,223825.16593,129.3304,35.51088333
3101103,태광산업앞,193040349,230351.4023,223706.24396,129.3345667,35.5098
3101104,선암동,193040347,230705.4491,224075.44268,129.3384833,35.51311667
3101105,학남,192031710,230907.72388,228541.97082,129.3408833,35.55336667
3101106,보람병원입구,193031714,230792.82079,227243.42876,129.3395667,35.54166667
3101107,다운농협,192021113,224687.78957,229066.28336,129.2723,35.55826667
3101108,다운파출소앞,192021111,224477.07396,229311.64654,129.2699833,35.56048333
3101109,다운시영아파트앞,192021109,224222.51421,229571.69002,129.2671833,35.56283333
3101110,다운중고등학교,192021107,224112.68487,229956.02731,129.2659833,35.5663
3101111,다운중고등학교,192021108,224131.01077,229883.9579,129.2661833,35.56565
3101112,다운시영아파트앞,192021110,224228.51099,229590.19868,129.26725,35.563
3101113,다운농협,192021114,224633.1769,229143.79906,129.2717,35.55896667
3101114,울산구치소앞,196015804,223525.44826,225741.99165,129.2593833,35.52833333
3101115,삼호주공아파트앞,193012203,224759.89482,228130.78683,129.2730667,35.54983333
3101116,삼호,193012201,224875.61794,228360.40936,129.27435,35.5519
3101117,삼호교앞,192021202,225188.86903,228744.07158,129.2778167,35.55535
3101118,제일중학교앞,192021204,225808.95588,228562.77044,129.28465,35.5537
3101119,학성여중앞,192021206,226396.87983,228534.90056,129.2911333,35.55343333
3101120,태화동,192021208,226844.60621,228397.54434,129.2960667,35.55218333
3101121,동강병원앞,192021210,227288.75893,228443.27076,129.3009667,35.55258333
3101122,태화루,192021212,227909.40225,228589.426,129.3078167,35.55388333
3101123,삼호지하차도,193040225,224167.68632,228615.50546,129.26655,35.55421667
3101124,굴화주공아파트앞,193040223,223942.23634,228724.00081,129.2640667,35.5552
3101125,굴화마을,196040221,223361.22876,229003.54045,129.2576667,35.55773333
3101126,범서중학교앞,196020411,222088.9407,230205.98177,129.2436667,35.5686
3101127,한신아파트앞,196020410,221861.2048,230656.62667,129.2411667,35.57266667
3101128,현대3차아파트앞,196020408,221822.56885,230390.24721,129.2407333,35.57026667
3101129,일신아파트앞,196020406,221669.94085,230404.66871,129.23905,35.5704
3101130,구영리입구,196040243,221089.4288,230551.21429,129.23265,35.57173333
3101132,범서초등학교앞,196020809,221044.6692,229669.0409,129.2321333,35.56378333
3101133,천상,196020807,220786.44927,229601.86507,129.2292833,35.56318333
3101134,한라아파트앞,196020805,220493.49704,229525.37137,129.22605,35.5625
3101135,한라아파트앞,196020806,220493.46734,229538.31604,129.22605,35.56261667
3101136,천상,196020808,220793.97575,229616.67691,129.2293667,35.56331667
3101137,범서초등학교앞,196020810,221025.01095,229678.24133,129.2319167,35.56386667
3101139,구영리입구,196020402,221115.29331,230473.60903,129.2329333,35.57103333
3101140,일신아파트앞,196020405,221641.30805,230373.16323,129.2387333,35.57011667
3101141,현대3차아파트앞,196020407,221869.53029,230340.43369,129.24125,35.56981667
3101142,범서중학교앞,196020412,222105.52982,230217.11803,129.24385,35.5687
3101143,백천마을,196040218,222845.49561,229177.8812,129.2519833,35.55931667
3101144,굴화마을,196040222,223441.32747,228998.20269,129.25855,35.55768333
3101145,굴화주공아파트앞,193040224,223949.76417,228733.26662,129.26415,35.55528333
3101146,삼호지하차도,193040226,224376.42616,228542.10421,129.26885,35.55355
3101147,태화루,192021211,227841.36579,228600.30896,129.3070667,35.55398333
3101148,동강병원앞,192021209,227296.36829,228424.8027,129.30105,35.55241667
3101149,태화동,192021207,226775.06099,228406.58242,129.2953,35.55226667
3101150,학성여중앞,192021205,226335.00157,228508.82948,129.29045,35.5532
3101151,제일중학교앞,192021203,225815.07833,228536.89967,129.2847167,35.55346667
3101152,삼호교앞,192021201,225225.24044,228707.19054,129.2782167,35.55501667
3101153,삼호,193012202,224889.27015,228341.95501,129.2745,35.55173333
3101154,삼호주공아파트앞,193012204,224772.0175,228117.87678,129.2732,35.54971667
3101155,울산구치소앞,196015803,223514.87289,225741.96383,129.2592667,35.52833333
3101156,삼산현대아파트앞,193022812,230065.29124,227854.88842,129.3315667,35.5472
3101157,남부소방서앞,193022814,230390.30141,227830.09924,129.33515,35.54696667
3101158,남구보건소앞,193023702,230452.80296,227671.27932,129.3358333,35.54553333
3101159,삼산선경아파트앞,193031011,230303.84152,227476.60613,129.3341833,35.54378333
3101160,남구청앞,193031009,230048.72887,227386.98283,129.3313667,35.54298333
3101161,문화예술회관앞,193031007,229718.12867,227269.37748,129.3277167,35.54193333
3101162,상공회의소앞,193031002,228564.52305,226923.51409,129.3149833,35.53885
3101163,한국노총,193031004,229002.38945,227065.46386,129.3198167,35.54011667
3101164,한전앞,193031006,229331.53445,227170.09296,129.32345,35.54105
3101165,문화예술회관앞,193031008,229707.45381,227297.08008,129.3276,35.54218333
3101166,남구청앞,193031010,229989.74245,227399.72953,129.3307167,35.5431
3101167,삼산선경아파트앞,193031012,230279.57835,227502.41354,129.3339167,35.54401667
3101168,남부소방서앞,193022813,230260.37156,227818.56307,129.3337167,35.54686667
3101169,삼산현대아파트앞,193022811,230056.28576,227836.36567,129.3314667,35.54703333
3101170,남구문화원앞,193063302,229627.50457,227705.49005,129.3267333,35.54586667
3101171,SK정문앞,193023504,231247.97205,223718.57544,129.34445,35.50988333
3101172,SK후문앞,193023506,231051.79836,223172.37988,129.3422667,35.50496667
3101173,부곡동,193023508,230906.83547,222676.29315,129.34065,35.5005
3101174,석유화학단지입구,193023510,230801.77048,222446.63046,129.3394833,35.49843333
3101175,성진지오텍앞,193023512,231836.47944,221070.75118,129.3508333,35.486
3101176,신한비료앞,193023514,231576.35778,220637.11942,129.34795,35.4821
3101177,개운포성지입구,193023516,231431.54953,220092.94819,129.3463333,35.4772
3101178,처용암입구,193023518,231878.08041,219156.98692,129.3512167,35.46875
3101179,SK케미칼앞,193023520,232666.01875,219215.29992,129.3599,35.46925
3101180,황암마을,193023522,233410.00551,219293.85909,129.3681,35.46993333
3101181,용연,193023524,233806.32292,219300.89293,129.3724667,35.46998333
3101182,용연,193023523,233806.36478,219289.79793,129.3724667,35.46988333
3101183,황암마을,193023521,233403.98602,219284.59106,129.3680333,35.46985
3101184,SK케미칼앞,193023519,232771.91375,219215.68653,129.3610667,35.46925
3101185,처용암입구,193023517,231875.08174,219147.73069,129.3511833,35.46866667
3101186,개운포성지입구,193023515,231427.16094,220050.4018,129.3462833,35.47681667
3101187,신한비료앞,193023513,231526.69905,220564.82605,129.3474,35.48145
3101188,성진지오텍앞,193023511,231819.85889,221066.9941,129.35065,35.48596667
3101189,석유화학단지입구,193023509,230789.57419,222476.17599,129.33935,35.4987
3101190,부곡동,193023507,230867.63722,222642.87238,129.3402167,35.5002
3101191,SK후문앞,193023505,231053.11191,223227.86036,129.3422833,35.50546667
3101192,SK정문앞,193023503,231223.74507,223727.73761,129.3441833,35.50996667
3101194,문화예술회관앞,193040526,229569.76896,227341.00445,129.3260833,35.54258333
3101195,국민요양병원,193040534,229992.63755,225633.74873,129.3306833,35.52718333
3101196,여천동,193031404,,,,
3101197,송원산업앞,193031406,,,,
3101198,현대모비스울산공장앞,193031410,,,,
3101199,대일마을,193031412,233799.66209,223868.38958,129.3725833,35.51115
3101200,양죽마을,193031414,234568.58998,223651.27184,129.38105,35.50916667
3101201,부두노조앞,193031416,234860.94844,223513.71545,129.3842667,35.50791667
3101202,해양항만청,193024814,234908.94019,223225.42631,129.3847833,35.50531667
3101203,장생포복지문화센터,193024809,234380.74939,222955.24672,129.37895,35.5029
3101204,장생포파출소앞,193024807,234003.20985,222824.35995,129.3747833,35.50173333
