ROUTE_NM,TRANSDATE,SUMAMOUNT,STOP_NM,STOP_ID,NORMALCNT,NORMALAMOUNT,STUDENTCNT,STUDENTAMOUNT,CHILDCNT,CHILDAMOUNT,TRANSFLAG
941,2015/09/19 08:15:31,620,대동아파트앞,3100851,0,0,1,620,0,0,비환승
21,2015/09/19 08:16:08,780,옥현주공1단지,3102274,1,780,0,0,0,0,비환승
941,2015/09/19 08:16:43,800,천곡마을입구,3100850,1,800,0,0,0,0,비환승
941,2015/09/19 08:16:45,800,천곡마을입구,3100850,1,800,0,0,0,0,비환승
941,2015/09/19 08:16:48,800,천곡마을입구,3100850,1,800,0,0,0,0,비환승
929,2015/09/19 08:16:59,800,보람병원입구,3101082,1,800,0,0,0,0,비환승
941,2015/09/19 08:17:50,800,천곡마을입구,3100850,1,800,0,0,0,0,비환승
941,2015/09/19 08:17:53,800,천곡마을입구,3100850,1,800,0,0,0,0,비환승
21,2015/09/19 08:19:30,780,신복초등학교,3102691,1,780,0,0,0,0,비환승
21,2015/09/19 08:19:32,0,신복초등학교,3102691,1,0,0,0,0,0,하차
941,2015/09/19 08:19:55,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
929,2015/09/19 08:20:03,800,우방아파트앞,3101508,1,800,0,0,0,0,비환승
941,2015/09/19 08:20:48,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
941,2015/09/19 08:20:51,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
941,2015/09/19 08:20:54,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
941,2015/09/19 08:21:02,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
21,2015/09/19 08:21:02,780,신복초등학교,3102693,1,780,0,0,0,0,비환승
21,2015/09/19 08:21:39,780,아성아파트,3102280,1,780,0,0,0,0,비환승
941,2015/09/19 08:21:56,800,쌍용아진그린타운,3100813,1,800,0,0,0,0,비환승
21,2015/09/19 08:22:27,610,청구맨션,3102282,0,0,1,610,0,0,비환승
21,2015/09/19 08:22:29,780,청구맨션,3102282,1,780,0,0,0,0,비환승
21,2015/09/19 08:22:31,780,청구맨션,3102282,1,780,0,0,0,0,비환승
21,2015/09/19 08:22:37,0,청구맨션,3102282,1,0,0,0,0,0,하차
941,2015/09/19 08:22:53,0,홈플러스앞,3100239,1,0,0,0,0,0,하차
21,2015/09/19 08:22:53,780,청구맨션,3102282,1,780,0,0,0,0,비환승
941,2015/09/19 08:23:03,0,홈플러스앞,3100239,1,0,0,0,0,0,하차
941,2015/09/19 08:23:08,800,홈플러스앞,3100239,1,800,0,0,0,0,비환승
21,2015/09/19 08:23:38,780,한라2차아파트,3102284,1,780,0,0,0,0,비환승
21,2015/09/19 08:23:58,780,신세대아파트,3102285,1,780,0,0,0,0,비환승
21,2015/09/19 08:24:00,780,신세대아파트,3102285,1,780,0,0,0,0,비환승
21,2015/09/19 08:25:18,0,홈플러스앞,3102287,1,0,0,0,0,0,하차
21,2015/09/19 08:25:20,0,홈플러스앞,3102287,1,0,0,0,0,0,하차
21,2015/09/19 08:25:59,0,홈플러스앞,3102287,1,0,0,0,0,0,하차
21,2015/09/19 08:26:52,0,신복로타리,3101460,1,0,0,0,0,0,하차
21,2015/09/19 08:26:54,0,신복로타리,3101460,0,0,1,0,0,0,하차
21,2015/09/19 08:26:59,780,신복로타리,3101460,0,0,1,780,0,0,비환승
941,2015/09/19 08:27:19,0,원동현대아파트앞,3100856,1,0,0,0,0,0,하차
941,2015/09/19 08:28:03,0,농소2동주민센터,3100095,1,0,0,0,0,0,하차
941,2015/09/19 08:28:21,0,농소2동주민센터,3100095,0,0,1,0,0,0,하차
941,2015/09/19 08:30:03,0,신천,3101009,1,0,0,0,0,0,하차
21,2015/09/19 08:30:08,0,삼호지하차도,3101146,0,0,1,0,0,0,하차
941,2015/09/19 08:30:09,800,신천,3101009,1,800,0,0,0,0,비환승
941,2015/09/19 08:30:15,620,신천,3101009,1,620,0,0,0,0,비환승
941,2015/09/19 08:30:17,800,신천,3101009,1,800,0,0,0,0,비환승
941,2015/09/19 08:30:19,620,신천,3101009,0,0,1,620,0,0,비환승
941,2015/09/19 08:30:22,800,신천,3101009,1,800,0,0,0,0,비환승
21,2015/09/19 08:32:43,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
21,2015/09/19 08:36:23,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
941,2015/09/19 08:36:25,0,차일마을,3101006,1,0,0,0,0,0,하차
941,2015/09/19 08:37:08,0,농소공영차고지,3101005,1,0,0,0,0,0,하차
941,2015/09/19 08:37:13,0,농소공영차고지,3101005,1,0,0,0,0,0,하차
21,2015/09/19 08:37:52,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
21,2015/09/19 08:37:55,0,강변그린빌,9102240,1,0,0,0,0,0,하차
929,2015/09/19 08:39:47,340,남양그린빌,3100447,0,0,0,0,1,340,비환승
21,2015/09/19 08:40:13,0,좋은삼정병원앞,3102241,1,0,0,0,0,0,하차
941,2015/09/19 08:40:57,0,농소1동주민센터,3100098,1,0,0,0,0,0,환승
941,2015/09/19 08:41:07,800,농소1동주민센터,3100098,1,800,0,0,0,0,비환승
21,2015/09/19 08:41:36,0,좋은삼정병원앞,3102241,1,0,0,0,0,0,환승
929,2015/09/19 08:42:22,340,남양그린빌,3100447,0,0,0,0,1,340,비환승
21,2015/09/19 08:45:27,780,홈플러스앞,3102243,1,780,0,0,0,0,비환승
941,2015/09/19 08:45:55,800,신천,3101027,1,800,0,0,0,0,비환승
21,2015/09/19 08:47:54,610,한라3.4차아파트,3102247,0,0,1,610,0,0,비환승
21,2015/09/19 08:48:19,610,청구맨션,3102248,0,0,1,610,0,0,비환승
21,2015/09/19 08:48:21,610,청구맨션,3102248,0,0,1,610,0,0,비환승
21,2015/09/19 08:48:27,610,청구맨션,3102248,0,0,1,610,0,0,비환승
929,2015/09/19 08:48:45,620,남양그린빌,3100447,0,0,1,620,0,0,비환승
941,2015/09/19 08:48:46,620,농소2동주민센터,3100096,0,0,1,620,0,0,비환승
941,2015/09/19 08:48:48,0,농소2동주민센터,3100096,1,0,0,0,0,0,환승
941,2015/09/19 08:48:50,800,농소2동주민센터,3100096,1,800,0,0,0,0,비환승
21,2015/09/19 08:48:51,610,아성아파트,3102250,0,0,1,610,0,0,비환승
941,2015/09/19 08:48:52,0,농소2동주민센터,3100096,0,0,1,0,0,0,환승
929,2015/09/19 08:49:09,800,남양그린빌,3100447,1,800,0,0,0,0,비환승
929,2015/09/19 08:49:27,0,남양그린빌,3100447,1,0,0,0,0,0,하차
929,2015/09/19 08:49:41,800,남양그린빌,3100447,1,800,0,0,0,0,비환승
21,2015/09/19 08:49:44,780,아성아파트,3102250,1,780,0,0,0,0,비환승
21,2015/09/19 08:50:52,780,무거현대,3102681,1,780,0,0,0,0,비환승
21,2015/09/19 08:50:54,610,무거현대,3102681,0,0,1,610,0,0,비환승
929,2015/09/19 08:51:03,800,남양그린빌,3100447,1,800,0,0,0,0,비환승
929,2015/09/19 08:51:06,800,남양그린빌,3100447,1,800,0,0,0,0,비환승
21,2015/09/19 08:51:28,610,롯데캐슬,3102683,0,0,1,610,0,0,비환승
21,2015/09/19 08:51:29,610,롯데캐슬,3102683,0,0,1,610,0,0,비환승
21,2015/09/19 08:51:33,780,롯데캐슬,3102683,1,780,0,0,0,0,비환승
21,2015/09/19 08:51:47,780,롯데캐슬,3102683,1,780,0,0,0,0,비환승
21,2015/09/19 08:52:22,780,신복초등학교,3102692,1,780,0,0,0,0,비환승
21,2015/09/19 08:52:25,780,신복초등학교,3102692,1,780,0,0,0,0,비환승
21,2015/09/19 08:52:28,780,신복초등학교,3102692,1,780,0,0,0,0,비환승
929,2015/09/19 08:53:05,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
21,2015/09/19 08:53:10,780,서울산새마을금고,3102253,1,780,0,0,0,0,비환승
929,2015/09/19 08:53:11,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/19 08:53:13,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
21,2015/09/19 08:53:13,0,서울산새마을금고,3102253,1,0,0,0,0,0,하차
929,2015/09/19 08:53:15,620,개운초등학교아파,3103111,0,0,1,620,0,0,비환승
929,2015/09/19 08:53:17,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
21,2015/09/19 08:54:06,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
941,2015/09/19 08:54:09,0,쌍용아진그린타운,3100815,1,0,0,0,0,0,하차
21,2015/09/19 08:55:06,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
21,2015/09/19 08:55:15,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
21,2015/09/19 08:55:32,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
21,2015/09/19 08:55:36,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
21,2015/09/19 08:55:37,0,쇠정사거리,3102255,0,0,1,0,0,0,하차
929,2015/09/19 08:56:39,800,해양경비안전서,3102164,1,800,0,0,0,0,비환승
929,2015/09/19 08:57:02,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/19 08:57:05,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/19 08:57:08,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/19 08:57:11,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/19 08:57:13,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/19 09:01:05,800,동부아파트104동,3102166,1,800,0,0,0,0,비환승
929,2015/09/19 09:01:06,800,동부아파트104동,3102166,1,800,0,0,0,0,비환승
929,2015/09/19 09:01:09,800,동부아파트104동,3102166,1,800,0,0,0,0,비환승
21,2015/09/19 09:01:23,610,정골5거리,3102265,0,0,0,0,1,610,비환승
929,2015/09/19 09:02:17,800,홈플러스,3102167,1,800,0,0,0,0,비환승
929,2015/09/19 09:02:18,800,홈플러스,3102167,1,800,0,0,0,0,비환승
941,2015/09/19 09:03:21,800,천곡우방아파트,3100852,1,800,0,0,0,0,비환승
941,2015/09/19 09:05:05,800,천곡우방아파트,3100852,1,800,0,0,0,0,비환승
929,2015/09/19 09:05:59,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
21,2015/09/19 09:06:06,780,문수중학교,3102272,1,780,0,0,0,0,비환승
941,2015/09/19 09:06:46,800,천곡우방아파트,3100852,1,800,0,0,0,0,비환승
21,2015/09/19 09:06:51,780,옥현주공3단지,3100524,1,780,0,0,0,0,비환승
21,2015/09/19 09:07:02,780,옥현주공3단지,3100524,1,780,0,0,0,0,비환승
929,2015/09/19 09:07:11,800,신정현대홈타운앞,3100692,1,800,0,0,0,0,비환승
929,2015/09/19 09:07:13,800,신정현대홈타운앞,3100692,1,800,0,0,0,0,비환승
929,2015/09/19 09:09:24,1140,달동주공아파트단,3100641,2,1140,0,0,0,0,비환승
941,2015/09/19 09:09:49,620,대동아파트앞,3100851,0,0,1,620,0,0,비환승
941,2015/09/19 09:10:18,800,대동아파트앞,3100851,1,800,0,0,0,0,비환승
941,2015/09/19 09:10:21,0,대동아파트앞,3100851,1,0,0,0,0,0,하차
941,2015/09/19 09:10:23,620,대동아파트앞,3100851,0,0,1,620,0,0,비환승
941,2015/09/19 09:10:25,800,대동아파트앞,3100851,1,800,0,0,0,0,비환승
21,2015/09/19 09:11:55,610,쇠정사거리,3102275,0,0,1,610,0,0,비환승
929,2015/09/19 09:14:05,0,롯데백화점후문앞,3100285,1,0,0,0,0,0,하차
21,2015/09/19 09:14:49,780,신복초등학교,3102691,1,780,0,0,0,0,비환승
21,2015/09/19 09:15:26,780,롯데캐슬,3102684,0,0,1,780,0,0,비환승
941,2015/09/19 09:16:09,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
941,2015/09/19 09:16:11,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
941,2015/09/19 09:16:19,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
21,2015/09/19 09:16:53,780,아성아파트,3102280,1,780,0,0,0,0,비환승
941,2015/09/19 09:17:18,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
941,2015/09/19 09:17:22,0,쌍용아진그린타운,3100814,1,0,0,0,0,0,하차
21,2015/09/19 09:17:50,780,신복현대아파트,3102281,1,780,0,0,0,0,비환승
21,2015/09/19 09:17:52,0,신복현대아파트,3102281,1,0,0,0,0,0,하차
21,2015/09/19 09:18:17,780,청구맨션,3102282,1,780,0,0,0,0,비환승
21,2015/09/19 09:18:21,610,청구맨션,3102282,0,0,1,610,0,0,비환승
21,2015/09/19 09:18:24,610,청구맨션,3102282,0,0,1,610,0,0,비환승
941,2015/09/19 09:18:35,800,쌍용아진그린타운,3100813,1,800,0,0,0,0,비환승
941,2015/09/19 09:18:38,800,쌍용아진그린타운,3100813,1,800,0,0,0,0,비환승
941,2015/09/19 09:18:44,800,쌍용아진그린타운,3100813,1,800,0,0,0,0,비환승
21,2015/09/19 09:18:53,780,한라3.4차아파트,3102283,1,780,0,0,0,0,비환승
21,2015/09/19 09:18:55,0,한라3.4차아파트,3102283,1,0,0,0,0,0,하차
941,2015/09/19 09:18:57,800,쌍용아진그린타운,3100813,1,800,0,0,0,0,비환승
21,2015/09/19 09:19:22,780,한라2차아파트,3102284,1,780,0,0,0,0,비환승
21,2015/09/19 09:19:24,0,한라2차아파트,3102284,1,0,0,0,0,0,하차
21,2015/09/19 09:19:45,780,신세대아파트,3102285,1,780,0,0,0,0,비환승
941,2015/09/19 09:20:33,800,쌍용아진그린타운,3100812,1,800,0,0,0,0,비환승
21,2015/09/19 09:20:41,0,홈플러스앞,3102287,0,0,1,0,0,0,하차
21,2015/09/19 09:21:02,0,홈플러스앞,3102287,0,0,1,0,0,0,하차
21,2015/09/19 09:21:09,0,홈플러스앞,3102287,1,0,0,0,0,0,하차
941,2015/09/19 09:23:43,0,원동현대아파트앞,3100856,1,0,0,0,0,0,하차
21,2015/09/19 09:24:02,0,신복로타리,3101460,1,0,0,0,0,0,하차
941,2015/09/19 09:24:05,0,농소2동주민센터,3100095,1,0,0,0,0,0,하차
941,2015/09/19 09:24:23,0,농소2동주민센터,3100095,1,0,0,0,0,0,하차
941,2015/09/19 09:30:03,800,시장2리,3101008,1,800,0,0,0,0,비환승
21,2015/09/19 09:33:33,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
21,2015/09/19 09:33:37,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
21,2015/09/19 09:33:39,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
21,2015/09/19 09:33:50,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
941,2015/09/19 09:34:06,0,농소공영차고지,3101005,1,0,0,0,0,0,하차
941,2015/09/19 09:34:19,0,농소공영차고지,3101005,1,0,0,0,0,0,하차
21,2015/09/19 09:34:19,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
941,2015/09/19 09:34:33,0,농소공영차고지,3101005,0,0,1,0,0,0,하차
941,2015/09/19 09:35:12,0,농소공영차고지,3101005,1,0,0,0,0,0,환승
941,2015/09/19 09:35:15,0,농소공영차고지,3101005,1,0,0,0,0,0,환승
21,2015/09/19 09:35:48,780,굴화주공아파트앞,3101124,1,780,0,0,0,0,비환승
929,2015/09/19 09:36:32,800,신정현대홈타운단,3100628,1,800,0,0,0,0,비환승
941,2015/09/19 09:38:00,0,농소1동주민센터,3100098,1,0,0,0,0,0,환승
21,2015/09/19 09:38:14,780,좋은삼정병원앞,3102241,1,780,0,0,0,0,비환승
21,2015/09/19 09:38:26,1390,좋은삼정병원앞,3102241,2,1390,0,0,0,0,비환승
941,2015/09/19 09:39:01,800,농소중학교앞,3101029,1,800,0,0,0,0,비환승
21,2015/09/19 09:41:10,0,홈플러스앞,3102243,1,0,0,0,0,0,하차
21,2015/09/19 09:41:14,0,홈플러스앞,3102243,1,0,0,0,0,0,하차
941,2015/09/19 09:41:17,800,시장2리,3101028,1,800,0,0,0,0,비환승
21,2015/09/19 09:41:19,0,홈플러스앞,3102243,1,0,0,0,0,0,환승
21,2015/09/19 09:41:21,0,홈플러스앞,3102243,1,0,0,0,0,0,환승
941,2015/09/19 09:41:22,800,시장2리,3101028,1,800,0,0,0,0,비환승
941,2015/09/19 09:42:18,0,신천,3101027,0,0,1,0,0,0,환승
941,2015/09/19 09:42:21,0,신천,3101027,1,0,0,0,0,0,하차
941,2015/09/19 09:42:23,620,신천,3101027,0,0,1,620,0,0,비환승
941,2015/09/19 09:42:25,620,신천,3101027,0,0,1,620,0,0,비환승
21,2015/09/19 09:42:42,780,신세대아파트,3102245,1,780,0,0,0,0,비환승
929,2015/09/19 09:43:44,800,롯데캐슬,3100525,1,800,0,0,0,0,비환승
941,2015/09/19 09:44:56,800,농소2동주민센터,3100096,1,800,0,0,0,0,비환승
21,2015/09/19 09:44:57,780,아성아파트,3102250,1,780,0,0,0,0,비환승
21,2015/09/19 09:44:58,780,아성아파트,3102250,1,780,0,0,0,0,비환승
941,2015/09/19 09:44:58,0,농소2동주민센터,3100096,0,0,1,0,0,0,환승
21,2015/09/19 09:44:59,780,아성아파트,3102250,1,780,0,0,0,0,비환승
941,2015/09/19 09:45:00,0,농소2동주민센터,3100096,0,0,0,0,1,0,환승
21,2015/09/19 09:45:02,610,아성아파트,3102250,0,0,1,610,0,0,비환승
941,2015/09/19 09:45:03,0,농소2동주민센터,3100096,1,0,0,0,0,0,환승
21,2015/09/19 09:45:06,780,아성아파트,3102250,1,780,0,0,0,0,비환승
21,2015/09/19 09:47:37,780,롯데캐슬,3102683,1,780,0,0,0,0,비환승
21,2015/09/19 09:47:41,780,롯데캐슬,3102683,1,780,0,0,0,0,비환승
21,2015/09/19 09:47:45,0,롯데캐슬,3102683,1,0,0,0,0,0,하차
21,2015/09/19 09:47:49,1110,롯데캐슬,3102683,2,1110,0,0,0,0,비환승
21,2015/09/19 09:47:54,0,롯데캐슬,3102683,1,0,0,0,0,0,하차
21,2015/09/19 09:49:04,780,서울산새마을금고,3102253,1,780,0,0,0,0,비환승
21,2015/09/19 09:51:43,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
929,2015/09/19 09:52:42,620,남양그린빌,3100446,0,0,1,620,0,0,비환승
929,2015/09/19 09:53:41,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
21,2015/09/19 09:55:01,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
21,2015/09/19 09:55:34,0,쇠정사거리,3102255,1,0,0,0,0,0,하차
929,2015/09/19 09:55:37,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
21,2015/09/19 09:56:50,0,옥현중학교,3102257,0,0,1,0,0,0,하차
941,2015/09/19 09:58:30,800,천곡우방아파트,3100852,1,800,0,0,0,0,비환승
929,2015/09/19 09:59:37,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
941,2015/09/19 09:59:40,800,천곡우방아파트,3100852,1,800,0,0,0,0,비환승
929,2015/09/19 09:59:56,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
21,2015/09/19 10:01:58,780,벽산아파트,3102267,1,780,0,0,0,0,비환승
929,2015/09/19 10:02:40,1480,개운초등학교아파,3103111,3,1480,0,0,0,0,비환승
929,2015/09/19 10:02:44,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/19 10:02:47,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/19 10:02:59,680,개운초등학교아파,3103111,2,680,0,0,0,0,비환승
929,2015/09/19 10:03:02,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/19 10:03:06,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/19 10:03:10,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
21,2015/09/19 10:03:19,0,울산과학대,3102271,1,0,0,0,0,0,하차
941,2015/09/19 10:05:03,800,대동아파트앞,3100851,1,800,0,0,0,0,비환승
941,2015/09/19 10:05:06,800,대동아파트앞,3100851,1,800,0,0,0,0,비환승
941,2015/09/19 10:05:10,800,대동아파트앞,3100851,1,800,0,0,0,0,비환승
941,2015/09/19 10:05:12,620,대동아파트앞,3100851,0,0,1,620,0,0,비환승
941,2015/09/19 10:05:13,0,대동아파트앞,3100851,1,0,0,0,0,0,하차
941,2015/09/19 10:05:44,800,대동아파트앞,3100851,1,800,0,0,0,0,비환승
929,2015/09/19 10:06:03,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/19 10:06:45,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
941,2015/09/19 10:06:50,620,천곡마을입구,3100850,0,0,1,620,0,0,비환승
929,2015/09/19 10:07:59,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
929,2015/09/19 10:09:10,0,동부아파트204동,3102165,1,0,0,0,0,0,하차
929,2015/09/19 10:09:24,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
941,2015/09/19 10:09:42,1600,쌍용아진그린타운,3100814,2,1600,0,0,0,0,비환승
941,2015/09/19 10:10:02,680,쌍용아진그린타운,3100814,0,0,0,0,2,680,비환승
941,2015/09/19 10:10:39,800,쌍용아진그린타운,3100814,1,800,0,0,0,0,비환승
941,2015/09/19 10:10:40,620,쌍용아진그린타운,3100814,0,0,1,620,0,0,비환승
929,2015/09/19 10:10:45,0,홈플러스,3102167,1,0,0,0,0,0,하차
929,2015/09/19 10:10:52,0,홈플러스,3102167,1,0,0,0,0,0,하차
929,2015/09/19 10:11:00,800,홈플러스,3102167,1,800,0,0,0,0,비환승
929,2015/09/19 10:11:05,800,홈플러스,3102167,1,800,0,0,0,0,비환승
929,2015/09/19 10:11:07,800,홈플러스,3102167,1,800,0,0,0,0,비환승
21,2015/09/19 10:11:21,0,무거시장,3102276,0,0,1,0,0,0,환승
21,2015/09/19 10:11:23,0,무거시장,3102276,0,0,0,0,1,0,환승
21,2015/09/19 10:11:25,0,무거시장,3102276,0,0,0,0,1,0,환승
21,2015/09/19 10:12:27,0,신복초등학교,3102691,0,0,0,0,1,0,하차
21,2015/09/19 10:12:29,0,신복초등학교,3102691,0,0,0,0,1,0,하차
21,2015/09/19 10:12:35,780,신복초등학교,3102691,0,0,1,780,0,0,비환승
21,2015/09/19 10:12:38,610,신복초등학교,3102691,0,0,1,610,0,0,비환승
21,2015/09/19 10:12:40,780,신복초등학교,3102691,1,780,0,0,0,0,비환승
21,2015/09/19 10:12:43,0,신복초등학교,3102691,1,0,0,0,0,0,하차
929,2015/09/19 10:14:11,800,울산세관입구,3100633,1,800,0,0,0,0,비환승
929,2015/09/19 10:15:24,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
929,2015/09/19 10:15:26,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
929,2015/09/19 10:15:30,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
21,2015/09/19 10:17:07,0,홈플러스앞,3102287,0,0,1,0,0,0,하차
929,2015/09/19 10:18:12,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
941,2015/09/19 10:19:15,800,농소2동주민센터,3100095,1,800,0,0,0,0,비환승
941,2015/09/19 10:19:17,800,농소2동주민센터,3100095,1,800,0,0,0,0,비환승
941,2015/09/19 10:21:33,0,신천,3101009,1,0,0,0,0,0,하차
941,2015/09/19 10:21:38,0,신천,3101009,1,0,0,0,0,0,하차
941,2015/09/19 10:21:53,0,신천,3101009,1,0,0,0,0,0,환승
929,2015/09/19 10:21:55,800,우방아파트앞,3101515,1,800,0,0,0,0,비환승
941,2015/09/19 10:21:55,800,신천,3101009,1,800,0,0,0,0,비환승
929,2015/09/19 10:23:45,0,롯데백화점후문앞,3100285,1,0,0,0,0,0,하차
929,2015/09/19 10:24:12,0,롯데백화점후문앞,3100285,1,0,0,0,0,0,하차
941,2015/09/19 10:24:23,0,농소중학교앞,3101007,1,0,0,0,0,0,하차
941,2015/09/19 10:25:47,0,농소1동주민센터,3100097,1,0,0,0,0,0,하차
929,2015/09/19 10:26:03,0,현대백화점정문,3100515,1,0,0,0,0,0,하차
929,2015/09/19 10:26:12,0,현대백화점정문,3100515,1,0,0,0,0,0,환승
929,2015/09/19 10:26:16,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
